frame,tempo,angulo,velocidade,ombro_y,cotovelo_y,punho_y,desvio_5_frames,repeticao,video,rotulo
30,1.0,159.57821163152343,-2310.21236349953,331.596200466156,432.427282333374,498.98966789245605,35.497542634926546,0,rosca3inc,incorreto
31,1.0333333333333334,152.16761258176624,-222.31797149271583,333.32186937332153,437.8671884536743,501.41425609588623,44.42151759998244,0,rosca3inc,incorreto
32,1.0666666666666669,142.1259893065783,-301.2486982556379,335.06242990493774,443.1961154937744,552.5621795654297,46.67470827622683,0,rosca3inc,incorreto
33,1.1,141.58165089588968,-16.330152320658726,335.8521366119385,447.28127002716064,573.4659004211426,35.72184313775825,0,rosca3inc,incorreto
34,1.1333333333333333,157.28476964964793,471.0935626127474,335.8690452575684,461.70880794525146,601.0022735595703,7.495033183258342,0,rosca3inc,incorreto
35,1.1666666666666667,163.631959473344,190.4156947108825,335.4892659187317,467.1957063674927,592.6246404647827,8.570171230834692,0,rosca3inc,incorreto
36,1.2,157.91794061040457,-171.4205658881832,335.2263879776001,451.8159198760986,571.027364730835,8.977735903606836,0,rosca3inc,incorreto
37,1.2333333333333334,156.05446594222178,-55.90424004548368,335.69101095199585,454.7529602050781,570.3163862228394,7.334529604310725,0,rosca3inc,incorreto
38,1.2666666666666666,157.66032867408327,48.17588195584477,335.68427324295044,456.88151836395264,558.3713293075562,2.639612903151522,0,rosca3inc,incorreto
39,1.3,157.8875981808957,6.818085204373006,337.8151273727417,458.876051902771,558.1443929672241,2.594279272550135,0,rosca3inc,incorreto
40,1.3333333333333333,164.9704319160618,212.48501205498317,339.4122862815857,456.07093334198,524.8807954788208,3.113627265746066,0,rosca3inc,incorreto
41,1.3666666666666667,171.0306725305177,181.8072184336768,339.3180012702942,453.8629388809204,507.4775505065918,5.662540740696685,0,rosca3inc,incorreto
42,1.4,205.0308350595519,1020.0048758710255,338.4931683540344,440.3839588165283,449.4909381866455,17.57177898756265,0,rosca3inc,incorreto
43,1.4333333333333331,272.47430390319835,2023.3040653093935,337.6082968711853,420.0324726104736,357.5439977645874,42.31765241364791,0,rosca3inc,incorreto
